MosaicID,Score,TitleType,TitleCategory,Name
399,2146,Magazine,Print,All Adults | Dog Food Shoppers
399,2146,National Newspaper,Print,All Adults | Dog Food Shoppers
399,1730,National Radio,Radio,All Adults | Dog Food Shoppers
399,1499,Audio - Digital,Digital,All Adults | Dog Food Shoppers
399,1449,Search Advertising,Digital,All Adults | Dog Food Shoppers
399,917,Local Radio - Dublin,Radio,All Adults | Dog Food Shoppers
399,849,Local Radio - Munster,Radio,All Adults | Dog Food Shoppers
399,811,Regional Radio,Radio,All Adults | Dog Food Shoppers
399,794,Direct Mail,Print,All Adults | Dog Food Shoppers
399,599,Local Radio - Leinster (Excluding Dublin),Radio,All Adults | Dog Food Shoppers
399,315,Local Radio - Connaught,Radio,All Adults | Dog Food Shoppers
399,183,Local Radio - Ulster,Radio,All Adults | Dog Food Shoppers
399,139,Cinema,OOH,All Adults | Dog Food Shoppers
399,38,Newspaper - Local,Print,All Adults | Dog Food Shoppers
400,3992,TV,TV,Online Pet Store Shoppers
400,1787,Out of Home,OOH,Online Pet Store Shoppers
400,1736,Online Media,Digital,Online Pet Store Shoppers
400,1179,Social,Digital,Online Pet Store Shoppers
400,1146,Magazine,Print,Online Pet Store Shoppers
400,996,Podcast,Digital,Online Pet Store Shoppers
400,860,National Newspaper,Print,Online Pet Store Shoppers
400,539,Audio - Digital,Digital,Online Pet Store Shoppers
400,435,National Radio,Radio,Online Pet Store Shoppers
400,427,Search Advertising,Digital,Online Pet Store Shoppers
400,349,Local Radio - Munster,Radio,Online Pet Store Shoppers
400,297,Local Radio - Dublin,Radio,Online Pet Store Shoppers
400,282,Regional Radio,Radio,Online Pet Store Shoppers
400,256,Direct Mail,Print,Online Pet Store Shoppers
400,220,Local Radio - Leinster (Excluding Dublin),Radio,Online Pet Store Shoppers
400,104,Local Radio - Connaught,Radio,Online Pet Store Shoppers
400,99,Local Radio - Ulster,Radio,Online Pet Store Shoppers
400,66,Cinema,OOH,Online Pet Store Shoppers
400,24,Newspaper - Local,Print,Online Pet Store Shoppers
401,25687,TV,TV,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,8692,Out of Home,OOH,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,7166,Social,Digital,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,7106,Online Media,Digital,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,4749,Podcast,Digital,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,4303,National Newspaper,Print,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,3971,National Radio,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,3934,Magazine,Print,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,2981,Search Advertising,Digital,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,2505,Audio - Digital,Digital,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,1688,Local Radio - Dublin,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,1496,Direct Mail,Print,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,1335,Regional Radio,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,1197,Local Radio - Munster,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,918,Local Radio - Leinster (Excluding Dublin),Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,519,Local Radio - Connaught,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,230,Local Radio - Ulster,Radio,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,189,Cinema,OOH,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
401,132,Newspaper - Local,Print,Women 15-24 | None-Less often sports & leisure activities | None leisure/health clubs/centres| 
402,12035,TV,TV,15-19 Women No gyms No hours spent in sports 
402,3786,Social,Digital,15-19 Women No gyms No hours spent in sports 
402,3703,Out of Home,OOH,15-19 Women No gyms No hours spent in sports 
402,3518,Online Media,Digital,15-19 Women No gyms No hours spent in sports 
402,2381,Podcast,Digital,15-19 Women No gyms No hours spent in sports 
402,2093,National Newspaper,Print,15-19 Women No gyms No hours spent in sports 
402,1534,Audio - Digital,Digital,15-19 Women No gyms No hours spent in sports 
402,1512,Magazine,Print,15-19 Women No gyms No hours spent in sports 
402,1510,National Radio,Radio,15-19 Women No gyms No hours spent in sports 
402,1405,Search Advertising,Digital,15-19 Women No gyms No hours spent in sports 
402,885,Local Radio - Dublin,Radio,15-19 Women No gyms No hours spent in sports 
402,784,Regional Radio,Radio,15-19 Women No gyms No hours spent in sports 
402,742,Direct Mail,Print,15-19 Women No gyms No hours spent in sports 
402,721,Local Radio - Munster,Radio,15-19 Women No gyms No hours spent in sports 
402,525,Local Radio - Leinster (Excluding Dublin),Radio,15-19 Women No gyms No hours spent in sports 
402,307,Local Radio - Connaught,Radio,15-19 Women No gyms No hours spent in sports 
402,182,Local Radio - Ulster,Radio,15-19 Women No gyms No hours spent in sports 
402,124,Cinema,OOH,15-19 Women No gyms No hours spent in sports 
402,97,Newspaper - Local,Print,15-19 Women No gyms No hours spent in sports 
403,1034,Out of Home,OOH,Young families MSL
403,921,Social,Digital,Young families MSL
403,563,Magazine,Print,Young families MSL
403,554,Online Media,Digital,Young families MSL
403,424,National Newspaper,Print,Young families MSL
403,195,Audio - Digital,Digital,Young families MSL
403,120,TV,TV,Young families MSL
403,17,Newspaper,Print,Young families MSL
403,8,Newspaper - Local,Print,Young families MSL
405,1068,Out of Home,OOH,Empty Nesters
405,905,Social,Digital,Empty Nesters
405,626,Online Media,Digital,Empty Nesters
405,506,Magazine,Print,Empty Nesters
405,425,National Newspaper,Print,Empty Nesters
405,174,Audio - Digital,Digital,Empty Nesters
405,122,TV,TV,Empty Nesters
405,31,Newspaper - Local,Print,Empty Nesters
405,14,Newspaper,Print,Empty Nesters
406,827,TV,TV,Families + Empty Nesters + Skoda + Toyota
406,430,Out of Home,OOH,Families + Empty Nesters + Skoda + Toyota
406,430,Podcast,Digital,Families + Empty Nesters + Skoda + Toyota
406,370,Online Media,Digital,Families + Empty Nesters + Skoda + Toyota
406,281,National Newspaper,Print,Families + Empty Nesters + Skoda + Toyota
406,148,Magazine,Print,Families + Empty Nesters + Skoda + Toyota
406,147,National Radio,Radio,Families + Empty Nesters + Skoda + Toyota
406,144,Social,Digital,Families + Empty Nesters + Skoda + Toyota
406,92,Regional Radio,Radio,Families + Empty Nesters + Skoda + Toyota
406,84,Local Radio - Dublin,Radio,Families + Empty Nesters + Skoda + Toyota
406,81,Audio - Digital,Digital,Families + Empty Nesters + Skoda + Toyota
406,80,Search Advertising,Digital,Families + Empty Nesters + Skoda + Toyota
406,72,Local Radio - Leinster (Excluding Dublin),Radio,Families + Empty Nesters + Skoda + Toyota
406,66,Local Radio - Munster,Radio,Families + Empty Nesters + Skoda + Toyota
406,58,Local Radio - Ulster,Radio,Families + Empty Nesters + Skoda + Toyota
406,37,Direct Mail,Print,Families + Empty Nesters + Skoda + Toyota
406,27,Local Radio - Connaught,Radio,Families + Empty Nesters + Skoda + Toyota
406,19,Cinema,OOH,Families + Empty Nesters + Skoda + Toyota
406,13,Newspaper - Local,Print,Families + Empty Nesters + Skoda + Toyota
407,6846,TV,TV,Virgin Media
407,4876,Out of Home,OOH,Virgin Media
407,2812,Online Media,Digital,Virgin Media
407,2478,Podcast,Digital,Virgin Media
407,2382,Social,Digital,Virgin Media
407,1987,National Newspaper,Print,Virgin Media
407,1849,Magazine,Print,Virgin Media
407,1214,Audio - Digital,Digital,Virgin Media
407,1206,Local Radio - Dublin,Radio,Virgin Media
407,1050,National Radio,Radio,Virgin Media
407,914,Search Advertising,Digital,Virgin Media
407,363,Direct Mail,Print,Virgin Media
407,331,Local Radio - Munster,Radio,Virgin Media
407,311,Local Radio - Leinster (Excluding Dublin),Radio,Virgin Media
407,306,Regional Radio,Radio,Virgin Media
407,255,Newspaper - Local,Print,Virgin Media
407,127,Local Radio - Connaught,Radio,Virgin Media
407,122,Cinema,OOH,Virgin Media
407,101,Local Radio - Ulster,Radio,Virgin Media
408,1105,Social,Digital,teenage girls
409,1088,Social,Digital,Teenage Girls 15-19 | Media 
409,650,TV,TV,Teenage Girls 15-19 | Media 
409,616,Podcast,Digital,Teenage Girls 15-19 | Media 
409,584,Out of Home,OOH,Teenage Girls 15-19 | Media 
409,527,Audio - Digital,Digital,Teenage Girls 15-19 | Media 
409,383,Online Media,Digital,Teenage Girls 15-19 | Media 
409,285,Local Radio - Munster,Radio,Teenage Girls 15-19 | Media 
409,256,Magazine,Print,Teenage Girls 15-19 | Media 
409,242,Regional Radio,Radio,Teenage Girls 15-19 | Media 
409,219,Local Radio - Leinster (Excluding Dublin),Radio,Teenage Girls 15-19 | Media 
409,210,Local Radio - Dublin,Radio,Teenage Girls 15-19 | Media 
409,157,National Newspaper,Print,Teenage Girls 15-19 | Media 
409,137,National Radio,Radio,Teenage Girls 15-19 | Media 
409,116,Search Advertising,Digital,Teenage Girls 15-19 | Media 
409,93,Local Radio - Ulster,Radio,Teenage Girls 15-19 | Media 
409,83,Direct Mail,Print,Teenage Girls 15-19 | Media 
409,69,Local Radio - Connaught,Radio,Teenage Girls 15-19 | Media 
409,63,Cinema,OOH,Teenage Girls 15-19 | Media 
409,6,Newspaper - Local,Print,Teenage Girls 15-19 | Media 
410,8971,TV,TV,Nike
410,4503,Out of Home,OOH,Nike
410,3728,Social,Digital,Nike
410,3650,Online Media,Digital,Nike
410,2640,Podcast,Digital,Nike
410,2173,National Newspaper,Print,Nike
410,2103,Magazine,Print,Nike
410,1508,Audio - Digital,Digital,Nike
410,1471,National Radio,Radio,Nike
410,1178,Local Radio - Dublin,Radio,Nike
410,1163,Search Advertising,Digital,Nike
410,916,Local Radio - Munster,Radio,Nike
410,874,Regional Radio,Radio,Nike
410,667,Local Radio - Leinster (Excluding Dublin),Radio,Nike
410,604,Direct Mail,Print,Nike
410,256,Local Radio - Connaught,Radio,Nike
410,176,Cinema,OOH,Nike
410,143,Local Radio - Ulster,Radio,Nike
410,48,Newspaper - Local,Print,Nike
411,1060,TV,TV,"Health Conscious, Pharmacy Shoppers with Families"
411,774,Out of Home,OOH,"Health Conscious, Pharmacy Shoppers with Families"
411,732,Online Media,Digital,"Health Conscious, Pharmacy Shoppers with Families"
411,442,Podcast,Digital,"Health Conscious, Pharmacy Shoppers with Families"
411,348,National Newspaper,Print,"Health Conscious, Pharmacy Shoppers with Families"
411,340,Social,Digital,"Health Conscious, Pharmacy Shoppers with Families"
411,294,Magazine,Print,"Health Conscious, Pharmacy Shoppers with Families"
411,199,National Radio,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,176,Audio - Digital,Digital,"Health Conscious, Pharmacy Shoppers with Families"
411,166,Search Advertising,Digital,"Health Conscious, Pharmacy Shoppers with Families"
411,140,Local Radio - Dublin,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,98,Regional Radio,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,84,Local Radio - Munster,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,76,Direct Mail,Print,"Health Conscious, Pharmacy Shoppers with Families"
411,41,Local Radio - Leinster (Excluding Dublin),Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,40,Local Radio - Connaught,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,30,Cinema,OOH,"Health Conscious, Pharmacy Shoppers with Families"
411,10,Local Radio - Ulster,Radio,"Health Conscious, Pharmacy Shoppers with Families"
411,10,Newspaper - Local,Print,"Health Conscious, Pharmacy Shoppers with Families"
412,11931,TV,TV,Families with kids 6-14 
412,4595,Online Media,Digital,Families with kids 6-14 
412,4268,Out of Home,OOH,Families with kids 6-14 
412,4008,Podcast,Digital,Families with kids 6-14 
412,3857,Social,Digital,Families with kids 6-14 
412,2503,Magazine,Print,Families with kids 6-14 
412,1974,Audio - Digital,Digital,Families with kids 6-14 
412,1958,National Newspaper,Print,Families with kids 6-14 
412,1579,National Radio,Radio,Families with kids 6-14 
412,1316,Local Radio - Dublin,Radio,Families with kids 6-14 
412,1300,Search Advertising,Digital,Families with kids 6-14 
412,1149,Regional Radio,Radio,Families with kids 6-14 
412,1057,Local Radio - Munster,Radio,Families with kids 6-14 
412,766,Direct Mail,Print,Families with kids 6-14 
412,756,Local Radio - Leinster (Excluding Dublin),Radio,Families with kids 6-14 
412,381,Local Radio - Connaught,Radio,Families with kids 6-14 
412,217,Local Radio - Ulster,Radio,Families with kids 6-14 
412,180,Cinema,OOH,Families with kids 6-14 
412,86,Newspaper - Local,Print,Families with kids 6-14 
413,9736,TV,TV,Families with children 5 - 15 in Dublin and Cork 
413,3319,Online Media,Digital,Families with children 5 - 15 in Dublin and Cork 
413,3225,Podcast,Digital,Families with children 5 - 15 in Dublin and Cork 
413,3127,Out of Home,OOH,Families with children 5 - 15 in Dublin and Cork 
413,2945,Social,Digital,Families with children 5 - 15 in Dublin and Cork 
413,1789,Magazine,Print,Families with children 5 - 15 in Dublin and Cork 
413,1564,Audio - Digital,Digital,Families with children 5 - 15 in Dublin and Cork 
413,1458,National Newspaper,Print,Families with children 5 - 15 in Dublin and Cork 
413,1226,National Radio,Radio,Families with children 5 - 15 in Dublin and Cork 
413,1067,Search Advertising,Digital,Families with children 5 - 15 in Dublin and Cork 
413,958,Local Radio - Dublin,Radio,Families with children 5 - 15 in Dublin and Cork 
413,858,Local Radio - Munster,Radio,Families with children 5 - 15 in Dublin and Cork 
413,858,Regional Radio,Radio,Families with children 5 - 15 in Dublin and Cork 
413,620,Direct Mail,Print,Families with children 5 - 15 in Dublin and Cork 
413,580,Local Radio - Leinster (Excluding Dublin),Radio,Families with children 5 - 15 in Dublin and Cork 
413,320,Local Radio - Connaught,Radio,Families with children 5 - 15 in Dublin and Cork 
413,160,Local Radio - Ulster,Radio,Families with children 5 - 15 in Dublin and Cork 
413,136,Cinema,OOH,Families with children 5 - 15 in Dublin and Cork 
413,54,Newspaper - Local,Print,Families with children 5 - 15 in Dublin and Cork 
414,1229,Out of Home,OOH,Young People aged 16-24 in Cork and Dublin
414,1024,Online Media,Digital,Young People aged 16-24 in Cork and Dublin
414,810,TV,TV,Young People aged 16-24 in Cork and Dublin
414,715,Podcast,Digital,Young People aged 16-24 in Cork and Dublin
414,570,Magazine,Print,Young People aged 16-24 in Cork and Dublin
414,502,Social,Digital,Young People aged 16-24 in Cork and Dublin
414,378,Local Radio - Dublin,Radio,Young People aged 16-24 in Cork and Dublin
414,347,Audio - Digital,Digital,Young People aged 16-24 in Cork and Dublin
414,305,Local Radio - Munster,Radio,Young People aged 16-24 in Cork and Dublin
414,275,National Newspaper,Print,Young People aged 16-24 in Cork and Dublin
414,256,Local Radio - Leinster (Excluding Dublin),Radio,Young People aged 16-24 in Cork and Dublin
414,190,Regional Radio,Radio,Young People aged 16-24 in Cork and Dublin
414,144,Local Radio - Ulster,Radio,Young People aged 16-24 in Cork and Dublin
414,143,Newspaper - Local,Print,Young People aged 16-24 in Cork and Dublin
414,138,Search Advertising,Digital,Young People aged 16-24 in Cork and Dublin
414,128,Local Radio - Connaught,Radio,Young People aged 16-24 in Cork and Dublin
414,99,Cinema,OOH,Young People aged 16-24 in Cork and Dublin
414,82,National Radio,Radio,Young People aged 16-24 in Cork and Dublin
414,70,Direct Mail,Print,Young People aged 16-24 in Cork and Dublin
415,5345,TV,TV,Young People aged 16-35 in Cork and Dublin
415,3729,Online Media,Digital,Young People aged 16-35 in Cork and Dublin
415,3705,Out of Home,OOH,Young People aged 16-35 in Cork and Dublin
415,3459,Social,Digital,Young People aged 16-35 in Cork and Dublin
415,3413,Podcast,Digital,Young People aged 16-35 in Cork and Dublin
415,1894,Magazine,Print,Young People aged 16-35 in Cork and Dublin
415,1703,National Newspaper,Print,Young People aged 16-35 in Cork and Dublin
415,1655,Audio - Digital,Digital,Young People aged 16-35 in Cork and Dublin
415,1359,Local Radio - Dublin,Radio,Young People aged 16-35 in Cork and Dublin
415,893,Regional Radio,Radio,Young People aged 16-35 in Cork and Dublin
415,803,Search Advertising,Digital,Young People aged 16-35 in Cork and Dublin
415,741,Local Radio - Munster,Radio,Young People aged 16-35 in Cork and Dublin
415,609,Local Radio - Leinster (Excluding Dublin),Radio,Young People aged 16-35 in Cork and Dublin
415,589,National Radio,Radio,Young People aged 16-35 in Cork and Dublin
415,377,Direct Mail,Print,Young People aged 16-35 in Cork and Dublin
415,294,Local Radio - Connaught,Radio,Young People aged 16-35 in Cork and Dublin
415,218,Cinema,OOH,Young People aged 16-35 in Cork and Dublin
415,216,Local Radio - Ulster,Radio,Young People aged 16-35 in Cork and Dublin
415,135,Newspaper - Local,Print,Young People aged 16-35 in Cork and Dublin
416,6367,TV,TV,Females 30+ Stressed or Have Used Stress Remedies
416,2868,Online Media,Digital,Females 30+ Stressed or Have Used Stress Remedies
416,2503,Out of Home,OOH,Females 30+ Stressed or Have Used Stress Remedies
416,2429,Social,Digital,Females 30+ Stressed or Have Used Stress Remedies
416,2405,Podcast,Digital,Females 30+ Stressed or Have Used Stress Remedies
416,1091,Magazine,Print,Females 30+ Stressed or Have Used Stress Remedies
416,1081,National Newspaper,Print,Females 30+ Stressed or Have Used Stress Remedies
416,1038,National Radio,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,923,Audio - Digital,Digital,Females 30+ Stressed or Have Used Stress Remedies
416,765,Search Advertising,Digital,Females 30+ Stressed or Have Used Stress Remedies
416,615,Local Radio - Dublin,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,489,Regional Radio,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,452,Local Radio - Munster,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,407,Direct Mail,Print,Females 30+ Stressed or Have Used Stress Remedies
416,365,Local Radio - Leinster (Excluding Dublin),Radio,Females 30+ Stressed or Have Used Stress Remedies
416,147,Local Radio - Connaught,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,114,Local Radio - Ulster,Radio,Females 30+ Stressed or Have Used Stress Remedies
416,75,Cinema,OOH,Females 30+ Stressed or Have Used Stress Remedies
416,51,Newspaper - Local,Print,Females 30+ Stressed or Have Used Stress Remedies
417,4204,TV,TV,Male - Gym - 20-54
417,3200,Out of Home,OOH,Male - Gym - 20-54
417,3137,Online Media,Digital,Male - Gym - 20-54
417,2393,Podcast,Digital,Male - Gym - 20-54
417,2022,Magazine,Print,Male - Gym - 20-54
417,1840,Social,Digital,Male - Gym - 20-54
417,1636,National Newspaper,Print,Male - Gym - 20-54
417,1394,Audio - Digital,Digital,Male - Gym - 20-54
417,1094,Local Radio - Dublin,Radio,Male - Gym - 20-54
417,960,Local Radio - Munster,Radio,Male - Gym - 20-54
417,850,Regional Radio,Radio,Male - Gym - 20-54
417,723,Local Radio - Leinster (Excluding Dublin),Radio,Male - Gym - 20-54
417,609,Search Advertising,Digital,Male - Gym - 20-54
417,574,National Radio,Radio,Male - Gym - 20-54
417,416,Local Radio - Connaught,Radio,Male - Gym - 20-54
417,377,Direct Mail,Print,Male - Gym - 20-54
417,326,Local Radio - Ulster,Radio,Male - Gym - 20-54
417,168,Cinema,OOH,Male - Gym - 20-54
417,136,Newspaper - Local,Print,Male - Gym - 20-54
418,2171,TV,TV,Virgin Media Mobile Customers 22
418,1010,Online Media,Digital,Virgin Media Mobile Customers 22
418,766,Out of Home,OOH,Virgin Media Mobile Customers 22
418,582,Podcast,Digital,Virgin Media Mobile Customers 22
418,581,Magazine,Print,Virgin Media Mobile Customers 22
418,547,National Newspaper,Print,Virgin Media Mobile Customers 22
418,476,Social,Digital,Virgin Media Mobile Customers 22
418,379,Local Radio - Dublin,Radio,Virgin Media Mobile Customers 22
418,317,Local Radio - Munster,Radio,Virgin Media Mobile Customers 22
418,279,Audio - Digital,Digital,Virgin Media Mobile Customers 22
418,269,National Radio,Radio,Virgin Media Mobile Customers 22
418,267,Local Radio - Leinster (Excluding Dublin),Radio,Virgin Media Mobile Customers 22
418,224,Regional Radio,Radio,Virgin Media Mobile Customers 22
418,198,Search Advertising,Digital,Virgin Media Mobile Customers 22
418,105,Direct Mail,Print,Virgin Media Mobile Customers 22
418,96,Local Radio - Connaught,Radio,Virgin Media Mobile Customers 22
418,77,Newspaper - Local,Print,Virgin Media Mobile Customers 22
418,71,Local Radio - Ulster,Radio,Virgin Media Mobile Customers 22
418,36,Cinema,OOH,Virgin Media Mobile Customers 22
434,19090,TV,TV,Mobile Provider | Vodafone & Three
434,7236,Out of Home,OOH,Mobile Provider | Vodafone & Three
434,6589,Online Media,Digital,Mobile Provider | Vodafone & Three
434,6341,Social,Digital,Mobile Provider | Vodafone & Three
434,4841,Podcast,Digital,Mobile Provider | Vodafone & Three
434,3874,Magazine,Print,Mobile Provider | Vodafone & Three
434,3669,National Newspaper,Print,Mobile Provider | Vodafone & Three
434,3182,National Radio,Radio,Mobile Provider | Vodafone & Three
434,2358,Audio - Digital,Digital,Mobile Provider | Vodafone & Three
434,2316,Search Advertising,Digital,Mobile Provider | Vodafone & Three
434,1634,Local Radio - Dublin,Radio,Mobile Provider | Vodafone & Three
434,1284,Regional Radio,Radio,Mobile Provider | Vodafone & Three
434,1200,Direct Mail,Print,Mobile Provider | Vodafone & Three
434,1125,Local Radio - Munster,Radio,Mobile Provider | Vodafone & Three
434,825,Local Radio - Leinster (Excluding Dublin),Radio,Mobile Provider | Vodafone & Three
434,458,Local Radio - Connaught,Radio,Mobile Provider | Vodafone & Three
434,241,Cinema,OOH,Mobile Provider | Vodafone & Three
434,236,Local Radio - Ulster,Radio,Mobile Provider | Vodafone & Three
434,96,Newspaper - Local,Print,Mobile Provider | Vodafone & Three
435,2419,TV,TV,Age 40 + | Social Classification AB
435,867,Out of Home,OOH,Age 40 + | Social Classification AB
435,765,Online Media,Digital,Age 40 + | Social Classification AB
435,594,Social,Digital,Age 40 + | Social Classification AB
435,583,Podcast,Digital,Age 40 + | Social Classification AB
435,486,National Radio,Radio,Age 40 + | Social Classification AB
435,478,Magazine,Print,Age 40 + | Social Classification AB
435,471,National Newspaper,Print,Age 40 + | Social Classification AB
435,243,Audio - Digital,Digital,Age 40 + | Social Classification AB
435,230,Search Advertising,Digital,Age 40 + | Social Classification AB
435,142,Local Radio - Dublin,Radio,Age 40 + | Social Classification AB
435,75,Direct Mail,Print,Age 40 + | Social Classification AB
435,50,Regional Radio,Radio,Age 40 + | Social Classification AB
435,28,Local Radio - Munster,Radio,Age 40 + | Social Classification AB
435,24,Local Radio - Leinster (Excluding Dublin),Radio,Age 40 + | Social Classification AB
435,22,Cinema,OOH,Age 40 + | Social Classification AB
435,9,Newspaper - Local,Print,Age 40 + | Social Classification AB
435,8,Local Radio - Connaught,Radio,Age 40 + | Social Classification AB
435,3,Local Radio - Ulster,Radio,Age 40 + | Social Classification AB
436,5891,TV,TV,Women | Age 35+ | Social Classification: AB
436,1870,Online Media,Digital,Women | Age 35+ | Social Classification: AB
436,1377,Social,Digital,Women | Age 35+ | Social Classification: AB
436,1322,Out of Home,OOH,Women | Age 35+ | Social Classification: AB
436,1112,Magazine,Print,Women | Age 35+ | Social Classification: AB
436,1055,Podcast,Digital,Women | Age 35+ | Social Classification: AB
436,1002,National Newspaper,Print,Women | Age 35+ | Social Classification: AB
436,864,National Radio,Radio,Women | Age 35+ | Social Classification: AB
436,665,Search Advertising,Digital,Women | Age 35+ | Social Classification: AB
436,455,Audio - Digital,Digital,Women | Age 35+ | Social Classification: AB
436,257,Direct Mail,Print,Women | Age 35+ | Social Classification: AB
436,253,Local Radio - Dublin,Radio,Women | Age 35+ | Social Classification: AB
436,150,Regional Radio,Radio,Women | Age 35+ | Social Classification: AB
436,138,Local Radio - Munster,Radio,Women | Age 35+ | Social Classification: AB
436,67,Local Radio - Leinster (Excluding Dublin),Radio,Women | Age 35+ | Social Classification: AB
436,45,Newspaper - Local,Print,Women | Age 35+ | Social Classification: AB
436,35,Local Radio - Connaught,Radio,Women | Age 35+ | Social Classification: AB
436,30,Cinema,OOH,Women | Age 35+ | Social Classification: AB
436,14,Local Radio - Ulster,Radio,Women | Age 35+ | Social Classification: AB
437,4432,TV,TV,Women | 35-55 | €300+ on Christmas Presents
437,1657,Online Media,Digital,Women | 35-55 | €300+ on Christmas Presents
437,1398,Social,Digital,Women | 35-55 | €300+ on Christmas Presents
437,1355,Out of Home,OOH,Women | 35-55 | €300+ on Christmas Presents
437,1044,Podcast,Digital,Women | 35-55 | €300+ on Christmas Presents
437,729,Magazine,Print,Women | 35-55 | €300+ on Christmas Presents
437,609,National Newspaper,Print,Women | 35-55 | €300+ on Christmas Presents
437,609,National Radio,Radio,Women | 35-55 | €300+ on Christmas Presents
437,591,Audio - Digital,Digital,Women | 35-55 | €300+ on Christmas Presents
437,558,Search Advertising,Digital,Women | 35-55 | €300+ on Christmas Presents
437,390,Local Radio - Dublin,Radio,Women | 35-55 | €300+ on Christmas Presents
437,275,Direct Mail,Print,Women | 35-55 | €300+ on Christmas Presents
437,225,Regional Radio,Radio,Women | 35-55 | €300+ on Christmas Presents
437,171,Local Radio - Munster,Radio,Women | 35-55 | €300+ on Christmas Presents
437,133,Local Radio - Leinster (Excluding Dublin),Radio,Women | 35-55 | €300+ on Christmas Presents
437,54,Local Radio - Connaught,Radio,Women | 35-55 | €300+ on Christmas Presents
437,41,Cinema,OOH,Women | 35-55 | €300+ on Christmas Presents
437,21,Local Radio - Ulster,Radio,Women | 35-55 | €300+ on Christmas Presents
437,13,Newspaper - Local,Print,Women | 35-55 | €300+ on Christmas Presents
438,18152,TV,TV,Men 18+
438,8457,Out of Home,OOH,Men 18+
438,5921,Online Media,Digital,Men 18+
438,4910,Social,Digital,Men 18+
438,4791,Podcast,Digital,Men 18+
438,3801,National Newspaper,Print,Men 18+
438,3345,Magazine,Print,Men 18+
438,2867,National Radio,Radio,Men 18+
438,2207,Audio - Digital,Digital,Men 18+
438,2196,Search Advertising,Digital,Men 18+
438,1590,Local Radio - Dublin,Radio,Men 18+
438,1231,Local Radio - Munster,Radio,Men 18+
438,1205,Regional Radio,Radio,Men 18+
438,1015,Direct Mail,Print,Men 18+
438,931,Local Radio - Leinster (Excluding Dublin),Radio,Men 18+
438,531,Local Radio - Connaught,Radio,Men 18+
438,273,Local Radio - Ulster,Radio,Men 18+
438,255,Cinema,OOH,Men 18+
438,139,Newspaper - Local,Print,Men 18+
439,3970,TV,TV,Business Owners or Middle/Senior Managers
439,1914,Online Media,Digital,Business Owners or Middle/Senior Managers
439,1910,Out of Home,OOH,Business Owners or Middle/Senior Managers
439,1832,Magazine,Print,Business Owners or Middle/Senior Managers
439,1799,Podcast,Digital,Business Owners or Middle/Senior Managers
439,1128,National Newspaper,Print,Business Owners or Middle/Senior Managers
439,1073,Social,Digital,Business Owners or Middle/Senior Managers
439,749,National Radio,Radio,Business Owners or Middle/Senior Managers
439,547,Audio - Digital,Digital,Business Owners or Middle/Senior Managers
439,466,Search Advertising,Digital,Business Owners or Middle/Senior Managers
439,337,Local Radio - Dublin,Radio,Business Owners or Middle/Senior Managers
439,335,Local Radio - Munster,Radio,Business Owners or Middle/Senior Managers
439,319,Regional Radio,Radio,Business Owners or Middle/Senior Managers
439,281,Direct Mail,Print,Business Owners or Middle/Senior Managers
439,219,Local Radio - Leinster (Excluding Dublin),Radio,Business Owners or Middle/Senior Managers
439,124,Local Radio - Connaught,Radio,Business Owners or Middle/Senior Managers
439,83,Cinema,OOH,Business Owners or Middle/Senior Managers
