SEC,CPU,GPU
8685,29.0,429.8203125
8688,0.0,429.8203125
8691,0.0,425.87109375
8694,4.0,425.87109375
8697,61.0,426.94140625
8700,39.8,426.94140625
8703,17.0,524.6171875
8706,44.9,401.44140625
8709,62.9,409.27734375
8712,0.0,417.06640625
8715,60.9,426.12890625
8718,0.0,433.91796875
8721,0.0,433.91796875
8724,1.0,433.91796875
8727,1.0,477.8046875
8730,46.0,443.953125
8733,61.9,443.00390625
8736,0.0,443.00390625
8739,0.0,402.73828125
8742,2.0,402.73828125
8745,0.0,402.8828125
8748,33.0,446.25
8751,31.8,409.65625
8754,9.8,446.26171875
8757,1.0,410.66015625
8760,31.0,462.078125
8763,0.0,426.484375
8766,30.0,477.90234375
8769,3.0,400.0
8772,1.0,446.4609375
8775,10.9,416.609375
8778,0.0,462.30078125
8781,1.0,426.671875
8784,30.0,461.98828125
8787,1.0,423.6953125
8790,20.9,461.58984375
8793,9.8,424.74609375
8796,1.0,424.74609375
2024-10-05 16:48:02.146184
0,0.0,86.4296875
2024-10-05 16:49:43.686152
0,47.9,96.8359375
2024-10-05 16:50:36.707928
0,0.0,78.69921875
2024-10-05 20:13:21.933517
0,0.0,80.47265625
3,35.4,298.6953125
2024-10-05 20:16:08.546131
0,0.0,88.79296875
3,0.0,178.6328125
6,0.0,225.97265625
2024-10-05 20:22:56.949795
0,0.0,85.0859375
3,0.0,231.75390625
6,0.0,233.609375
9,9.0,237.21875
12,0.0,239.0234375
15,1.0,240.0546875
18,9.0,241.859375
21,19.0,244.4375
24,9.0,245.7265625
27,10.0,247.53125
30,10.0,249.59375
33,0.0,249.8515625
36,1.0,251.65625
39,11.0,253.73046875
2024-10-07 02:07:38.580608
0,0.0,88.8125
3,46.9,177.56640625
6,9.0,236.82421875
9,0.0,239.91796875
12,10.0,243.52734375
15,11.0,245.58984375
18,10.0,247.91015625
21,0.0,249.19921875
24,10.0,251.26171875
27,9.0,253.06640625
30,0.0,254.87109375
33,0.0,256.67578125
36,19.0,258.73828125
39,2.0,260.80078125
42,11.0,262.60546875
45,10.0,264.66796875
48,0.0,266.47265625
51,13.0,268.53515625
54,11.0,270.59765625
57,13.0,272.66015625
60,0.0,273.17578125
63,12.0,275.75390625
66,10.0,278.84765625
69,9.0,279.62109375
72,1.0,281.68359375
75,0.0,283.23046875
78,14.0,285.80859375
81,13.0,286.06640625
84,0.0,287.87109375
87,1.0,288.90234375
90,13.0,291.99609375
93,14.0,294.57421875
96,7.0,296.37890625
99,14.0,297.15234375
102,9.0,301.27734375
105,14.0,303.85546875
108,13.0,304.37109375
111,14.0,309.26953125
114,0.0,311.58984375
117,14.0,313.91015625
120,14.0,317.00390625
123,16.0,321.90234375
126,0.0,323.70703125
129,15.0,325.76953125
132,0.0,326.61328125
135,0.0,329.15234375
138,0.0,329.15234375
141,14.0,329.15234375
144,0.0,329.15234375
147,14.0,329.15234375
150,15.0,329.15234375
153,16.0,329.15234375
156,0.0,329.15234375
159,15.0,329.41015625
162,0.0,329.41015625
165,1.0,330.18359375
168,15.0,330.18359375
171,15.0,330.18359375
174,15.0,330.18359375
177,16.0,330.18359375
180,1.0,330.18359375
183,0.0,330.18359375
186,0.0,330.44140625
189,0.0,330.44140625
192,0.0,330.44140625
195,0.0,330.44140625
198,0.0,330.44140625
201,0.0,330.44140625
204,0.0,330.44140625
207,0.0,330.44140625
210,0.0,330.44140625
213,0.0,330.44140625
216,0.0,330.44140625
219,0.0,330.44140625
222,0.0,330.44140625
225,0.0,330.44140625
228,1.0,330.44140625
231,0.0,330.44140625
234,0.0,330.44140625
237,0.0,330.44140625
240,0.0,330.44140625
243,0.0,330.44140625
246,0.0,330.44140625
249,0.0,330.44140625
252,0.0,330.44140625
255,17.0,330.44140625
258,17.0,331.21484375
261,17.0,331.21484375
264,17.0,331.21484375
267,1.0,331.21484375
270,0.0,331.21484375
273,0.0,331.21484375
276,16.0,331.21484375
279,15.0,333.27734375
282,0.0,333.27734375
285,4.0,333.53515625
288,0.0,333.79296875
291,17.0,335.33984375
294,0.0,335.33984375
297,1.0,336.6953125
300,17.0,337.03125
303,10.0,337.34375
306,2.0,337.34375
309,0.0,337.34375
312,18.0,337.62109375
315,0.0,338.39453125
318,19.0,338.39453125
321,20.0,338.39453125
324,0.0,338.39453125
327,0.0,338.39453125
330,0.0,338.39453125
333,1.0,338.39453125
336,2.0,338.39453125
339,17.0,338.39453125
342,0.0,338.68359375
345,18.9,339.45703125
348,2.0,339.45703125
351,8.0,339.58203125
354,0.0,339.58203125
357,19.0,339.58203125
360,19.0,339.58203125
363,20.0,339.58203125
366,0.0,339.58203125
369,12.0,339.58203125
372,0.0,339.58203125
375,2.0,339.83984375
378,1.0,339.83984375
381,0.0,340.61328125
384,1.0,340.61328125
387,0.0,340.61328125
390,19.0,340.61328125
393,0.0,336.76953125
396,18.9,337.51953125
399,0.0,338.56640625
402,20.9,339.66015625
405,2.0,340.6875
408,0.0,340.6875
411,0.0,341.71875
414,21.0,341.71875
417,1.0,341.71875
420,22.0,341.71875
423,17.9,341.71875
426,0.0,341.71875
429,0.0,341.71875
432,0.0,341.71875
435,1.0,341.71875
438,22.0,341.71875
441,18.0,346.359375
444,0.0,343.66015625
447,1.0,343.72265625
450,21.0,345.81640625
453,22.0,346.84375
456,1.0,347.359375
459,1.0,347.359375
462,22.0,347.359375
465,1.0,347.359375
468,2.0,347.359375
471,0.0,347.359375
474,0.0,347.359375
477,0.0,348.390625
480,0.0,348.390625
483,0.0,348.390625
486,1.0,350.1953125
489,1.0,351.2265625
492,32.0,347.71484375
495,3.0,346.40234375
498,1.0,347.43359375
501,25.0,350.57421875
504,7.0,352.63671875
507,1.0,353.66796875
510,24.0,353.66796875
513,13.0,353.66796875
516,26.0,353.66796875
519,0.0,353.66796875
522,1.0,353.66796875
525,24.0,353.66796875
528,1.0,353.66796875
531,7.0,353.66796875
534,25.0,336.42578125
537,20.0,337.5
540,1.0,338.52734375
543,0.0,339.30078125
546,8.0,339.30078125
549,0.0,339.30078125
552,11.0,339.30078125
555,1.0,339.30078125
558,4.0,339.30078125
561,0.0,339.30078125
564,1.0,339.30078125
567,18.0,341.87890625
570,0.0,341.87890625
573,26.0,344.71484375
576,28.0,347.484375
579,0.0,347.484375
582,33.0,345.77734375
585,0.0,346.87109375
588,0.0,348.96484375
591,27.0,351.05859375
594,0.0,352.08984375
597,1.0,353.1171875
600,7.9,353.375
603,0.0,353.375
606,1.0,353.375
609,27.0,353.375
612,27.0,353.375
615,25.8,353.6328125
618,28.0,354.40625
621,1.0,354.40625
624,0.0,354.40625
627,0.0,347.23046875
630,1.0,347.60546875
633,0.0,348.69921875
636,1.0,350.79296875
639,28.0,353.91796875
642,0.0,353.91796875
645,0.0,353.91796875
648,0.0,354.9453125
651,28.0,354.9453125
654,27.0,354.9453125
657,7.9,355.203125
660,0.0,355.203125
663,0.0,355.203125
666,0.0,355.203125
669,0.0,355.203125
672,0.0,355.203125
675,0.0,355.203125
678,0.0,355.203125
681,0.0,355.203125
684,0.0,355.203125
687,0.0,355.203125
690,0.0,355.203125
693,0.0,355.203125
696,0.0,355.203125
699,0.0,355.203125
702,0.0,355.29296875
705,0.0,355.29296875
708,0.0,355.29296875
711,0.0,355.29296875
714,0.0,355.29296875
717,0.0,355.29296875
720,0.0,355.29296875
723,0.0,355.29296875
726,0.0,355.29296875
729,2.0,355.29296875
732,27.0,356.06640625
735,0.0,356.06640625
738,0.0,356.06640625
741,0.0,356.06640625
744,0.0,356.06640625
747,0.0,356.06640625
750,0.0,356.06640625
753,0.0,356.06640625
756,0.0,356.06640625
759,0.0,356.06640625
762,0.0,356.06640625
765,0.0,356.06640625
768,0.0,356.06640625
771,0.0,356.06640625
774,0.0,356.06640625
777,0.0,356.06640625
780,0.0,356.06640625
783,0.0,356.06640625
786,0.0,356.06640625
789,0.0,356.06640625
792,0.0,356.06640625
795,0.0,356.06640625
798,0.0,356.06640625
801,9.9,356.06640625
804,0.0,341.109375
807,28.8,335.453125
810,0.0,336.5
813,1.0,337.546875
816,0.0,342.72265625
819,29.0,344.8046875
822,29.0,345.0625
825,14.0,348.34765625
828,1.0,348.34765625
831,0.0,348.34765625
834,0.0,348.34765625
837,30.0,349.37890625
840,38.0,340.6171875
843,0.0,340.8515625
846,1.0,341.8984375
849,0.0,345.0078125
852,2.0,346.0546875
855,1.0,348.1328125
858,9.0,349.41796875
861,0.0,349.41796875
864,9.0,349.41796875
867,2.0,349.41796875
870,0.0,349.41796875
873,2.0,349.41796875
876,3.0,349.41796875
879,2.0,349.41796875
882,3.0,349.41796875
885,1.0,340.80859375
888,0.0,342.90234375
891,24.8,345.01171875
894,31.0,346.05859375
897,30.0,347.10546875
900,0.0,348.16796875
903,0.0,349.96875
906,1.0,350.484375
909,1.0,350.484375
912,29.0,350.484375
915,31.0,350.484375
918,31.0,350.484375
921,29.0,350.484375
924,0.0,350.484375
927,32.0,351.515625
930,23.0,340.62109375
933,12.8,341.96484375
936,1.0,343.02734375
939,10.0,345.12109375
942,8.0,347.21484375
945,19.0,348.26171875
948,32.0,349.30859375
951,34.0,351.109375
954,0.0,351.3671875
957,34.0,351.3671875
960,34.0,351.3671875
963,5.0,351.625
966,3.0,351.625
969,28.8,352.3984375
972,31.0,352.3984375
975,21.0,352.3984375
978,6.0,340.62109375
981,0.0,340.98046875
984,11.8,343.02734375
987,33.0,343.07421875
990,0.0,344.15234375
993,0.0,344.15234375
996,0.0,344.15234375
999,0.0,344.15234375
1002,0.0,344.15234375
1005,0.0,344.15234375
1008,0.0,344.15234375
1011,0.0,344.15234375
1014,0.0,344.15234375
1017,0.0,344.15234375
1020,0.0,344.15234375
1023,0.0,344.15234375
1026,0.0,344.15234375
1029,0.0,344.15234375
1032,0.0,344.15234375
1035,0.0,344.15234375
1038,0.0,344.15234375
1041,0.0,344.15234375
1044,0.0,344.15234375
1047,0.0,344.15234375
1050,0.0,344.15234375
1053,0.0,344.15234375
1056,0.0,344.15234375
1059,6.9,352.15625
1062,0.0,347.30859375
1065,0.0,349.40234375
1068,13.0,351.48046875
1071,1.0,352.5078125
1074,24.0,341.63671875
1077,34.0,341.71484375
1080,0.0,342.77734375
1083,32.8,344.87109375
1086,2.0,345.91796875
1089,2.0,348.01171875
1092,3.0,349.05859375
1095,0.0,351.18359375
1098,5.0,353.5
1101,1.0,344.58984375
1104,0.0,344.58984375
1107,0.0,344.58984375
1110,0.0,344.58984375
1113,0.0,344.58984375
1116,0.0,344.58984375
1119,0.0,344.58984375
1122,0.0,344.58984375
1125,0.0,344.58984375
1128,0.0,344.58984375
1131,0.0,344.58984375
1134,0.0,344.58984375
1137,0.0,344.58984375
1140,0.0,344.58984375
1143,0.0,344.58984375
1146,0.0,344.58984375
1149,0.0,344.58984375
1152,0.0,344.58984375
1155,0.0,344.58984375
1158,0.0,344.58984375
1161,0.0,344.58984375
1164,0.0,344.58984375
1167,0.0,344.58984375
1170,15.7,345.40234375
1173,37.0,347.49609375
1176,26.8,349.59375
1179,36.0,350.703125
1182,0.0,352.765625
1185,7.8,354.56640625
1188,9.0,354.56640625
1191,1.0,343.0
1194,0.0,343.078125
1197,0.0,345.171875
1200,0.0,346.21875
1203,0.0,347.265625
1206,36.0,349.359375
1209,0.0,351.4375
1212,1.0,352.484375
1215,1.0,354.54296875
1218,5.9,352.640625
1221,13.0,341.71875
1224,0.0,342.765625
1227,41.0,344.859375
1230,39.9,345.90625
1233,39.0,348.0
1236,3.0,348.0
1239,5.0,351.62109375
1242,0.0,352.203125
1245,0.0,353.25
1248,43.9,343.609375
1251,1.0,342.40625
1254,0.0,344.515625
1257,2.0,345.578125
1260,0.0,346.671875
1263,40.0,348.765625
1266,0.0,349.8125
1269,0.0,351.875
1272,1.0,355.55859375
1275,0.0,343.63671875
1278,28.0,343.66796875
1281,0.0,343.66796875
1284,0.0,343.66796875
1287,0.0,343.66796875
1290,0.0,343.66796875
1293,0.0,343.66796875
1296,0.0,343.66796875
1299,0.0,343.66796875
1302,0.0,343.66796875
1305,0.0,343.66796875
1308,0.0,343.66796875
1311,0.0,343.66796875
1314,0.0,343.66796875
1317,0.0,343.66796875
1320,1.0,343.66796875
1323,0.0,343.66796875
1326,0.0,343.66796875
1329,0.0,343.66796875
1332,0.0,343.66796875
1335,0.0,343.66796875
1338,0.0,343.66796875
1341,0.0,343.66796875
1344,0.0,343.66796875
1347,1.0,343.66796875
1350,38.9,345.76171875
1353,0.0,346.80859375
1356,37.0,348.90234375
1359,36.0,349.94921875
1362,9.9,359.0
1365,0.0,353.12109375
1368,2.0,354.16796875
1371,0.0,346.27734375
1374,1.0,347.35546875
1377,1.0,347.35546875
1380,0.0,348.44921875
1383,1.0,349.49609375
1386,41.9,351.58984375
1389,26.0,352.63671875
1392,0.0,353.68359375
1395,0.0,353.68359375
1398,0.0,353.68359375
1401,0.0,353.68359375
1404,0.0,353.68359375
1407,0.0,353.68359375
1410,0.0,353.68359375
1413,0.0,353.68359375
1416,0.0,353.68359375
1419,0.0,353.68359375
1422,0.0,353.68359375
1425,0.0,353.68359375
1428,0.0,353.68359375
1431,0.0,353.68359375
1434,0.0,353.68359375
1437,0.0,353.68359375
1440,0.0,353.68359375
1443,0.0,353.68359375
1446,0.0,353.68359375
1449,0.0,353.68359375
1452,0.0,353.68359375
1455,0.0,354.23046875
1458,0.0,354.23046875
1461,31.8,355.77734375
1464,2.0,355.77734375
1467,2.0,356.82421875
1470,0.0,346.91796875
1473,0.0,347.96484375
1476,0.0,349.01171875
1479,0.0,351.08984375
1482,1.0,352.13671875
1485,37.0,353.23046875
1488,39.9,353.27734375
1491,24.8,356.21484375
1494,0.0,362.0078125
1497,21.0,334.3046875
1500,0.0,335.3515625
1503,2.0,341.04296875
1506,20.0,343.15234375
1509,2.0,343.15234375
1512,24.0,355.8671875
1515,27.0,356.9296875
1518,2.0,356.9296875
1521,0.0,362.88671875
1524,1.0,368.76953125
1527,0.0,369.83203125
1530,30.0,335.9296875
1533,0.0,341.69921875
1536,32.0,342.75390625
1539,0.0,342.80859375
1542,37.0,343.86328125
1545,39.9,349.8125
1548,4.0,350.875
1551,0.0,354.015625
1554,0.0,358.99609375
1557,0.0,332.3984375
1560,0.0,332.4453125
1563,1.0,333.4921875
1566,1.0,334.5390625
1569,1.0,340.42578125
1572,0.0,347.5
1575,42.7,354.62890625
1578,0.0,355.69140625
1581,1.0,357.78515625
1584,35.8,354.94140625
1587,22.9,354.97265625
1590,1.0,354.97265625
1593,43.0,356.06640625
1596,43.9,357.12890625
1599,0.0,358.22265625
1602,41.0,359.26953125
1605,0.0,360.34765625
1608,1.0,366.4921875
1611,0.0,367.5546875
1614,0.0,368.6171875
1617,0.0,368.6171875
1620,1.0,368.6171875
1623,0.0,368.6171875
1626,0.0,368.6171875
1629,0.0,368.6171875
1632,0.0,368.6171875
1635,0.0,368.6171875
1638,0.0,368.6171875
1641,0.0,368.6171875
1644,0.0,368.6171875
1647,0.0,368.6171875
1650,0.0,368.6171875
1653,0.0,368.6171875
1656,0.0,368.6171875
1659,0.0,368.6171875
1662,0.0,368.6171875
1665,0.0,368.6171875
1668,0.0,368.6171875
1671,0.0,368.6171875
1674,0.0,368.6171875
1677,0.0,368.6171875
1680,0.0,368.6171875
1683,45.7,344.5546875
1686,0.0,335.6015625
1689,0.0,335.6171875
1692,41.9,338.7421875
1695,42.0,343.8203125
1698,29.8,345.921875
1701,0.0,346.984375
1704,40.9,353.28515625
1707,47.7,344.33203125
1710,0.0,344.39453125
1713,0.0,345.45703125
1716,0.0,346.50390625
1719,0.0,346.50390625
1722,0.0,346.50390625
1725,0.0,346.50390625
1728,0.0,346.50390625
1731,0.0,346.50390625
1734,0.0,346.50390625
1737,0.0,346.50390625
1740,0.0,346.50390625
1743,0.0,346.50390625
1746,0.0,346.50390625
1749,0.0,346.50390625
1752,0.0,346.50390625
1755,0.0,346.50390625
1758,0.0,346.50390625
1761,0.0,346.50390625
1764,0.0,346.50390625
1767,0.0,346.50390625
1770,0.0,346.50390625
1773,0.0,346.50390625
1776,0.0,346.50390625
1779,0.0,346.50390625
1782,0.0,346.50390625
1785,0.0,347.55078125
1788,2.0,348.59765625
1791,1.0,350.7890625
1794,0.0,351.8515625
1797,2.0,351.9140625
1800,1.0,352.9765625
1803,6.0,359.3125
1806,0.0,337.8828125
1809,0.0,338.9296875
1812,6.0,339.9921875
1815,0.0,341.046875
1818,0.0,342.140625
1821,0.0,343.1953125
1824,1.0,349.5859375
1827,0.0,351.6953125
1830,0.0,358.1328125
1833,45.0,334.2421875
1836,41.9,340.5703125
1839,27.0,347.02734375
1842,4.0,347.02734375
1845,2.0,348.08984375
1848,37.0,361.03515625
1851,41.0,362.09765625
1854,0.0,368.58984375
1857,0.0,375.08984375
1860,0.0,376.16796875
1863,7.9,371.65234375
1866,12.9,389.7109375
1869,0.0,375.80859375
1872,0.0,375.80859375
1875,0.0,375.80859375
1878,0.0,375.80859375
1881,0.0,375.80859375
1884,0.0,375.80859375
1887,0.0,375.80859375
1890,0.0,375.80859375
1893,0.0,375.80859375
1896,0.0,375.80859375
1899,0.0,375.80859375
1902,0.0,375.80859375
1905,0.0,375.80859375
1908,0.0,375.80859375
1911,0.0,375.80859375
1914,0.0,375.80859375
1917,0.0,375.80859375
1920,0.0,375.80859375
1923,0.0,375.80859375
1926,0.0,375.80859375
1929,0.0,375.80859375
1932,0.0,375.80859375
1935,0.0,375.80859375
1938,0.0,375.80859375
1941,4.0,376.85546875
1944,0.0,376.93359375
1947,0.0,377.96484375
1950,0.0,377.99609375
1953,40.7,350.78515625
1956,2.0,350.78515625
1959,15.0,347.86328125
1962,0.0,347.92578125
1965,3.0,350.33984375
1968,30.0,352.46484375
1971,44.0,353.51953125
1974,3.0,353.51953125
1977,38.9,360.78515625
1980,12.9,369.25
1983,42.0,352.4375
1986,45.7,353.5546875
1989,44.7,360.26171875
1992,0.0,361.32421875
1995,33.0,368.08984375
1998,0.0,369.109375
2001,0.0,374.84765625
2004,46.9,335.1953125
2007,17.0,336.2265625
2010,1.0,342.86328125
2013,45.9,349.703125
2016,2.0,349.703125
2019,20.0,357.59765625
2022,4.0,358.66015625
2025,20.0,358.5234375
2028,0.0,358.5234375
2031,2.0,358.5234375
2034,22.9,360.6328125
2037,1.0,361.7109375
2040,46.9,370.6484375
2043,31.8,370.74609375
2046,0.0,354.15234375
2049,1.0,348.15234375
2052,0.0,347.19921875
2055,1.0,347.19921875
2058,0.0,348.24609375
2061,35.0,349.29296875
2064,0.0,350.33984375
2067,0.0,350.33984375
2070,0.0,350.33984375
2073,0.0,350.33984375
2076,0.0,350.33984375
2079,0.0,350.33984375
2082,0.0,350.33984375
2085,0.0,350.33984375
2088,0.0,350.33984375
2091,0.0,350.33984375
2094,0.0,350.33984375
2097,0.0,350.33984375
2100,0.0,350.33984375
2103,0.0,350.33984375
2106,0.0,350.33984375
2109,0.0,350.33984375
2112,0.0,350.33984375
2115,0.0,350.33984375
2118,0.0,350.33984375
2121,0.0,350.33984375
2124,0.0,350.33984375
2127,0.0,350.33984375
2130,0.0,350.33984375
2133,0.0,352.87890625
2136,0.0,353.94140625
2139,21.9,359.37109375
2142,0.0,366.3203125
2145,1.0,357.3828125
2148,1.0,358.4453125
2151,45.9,361.5703125
2154,0.0,367.59765625
2157,47.9,368.65625
2160,0.0,375.66015625
2163,0.0,376.73046875
2166,35.0,335.8984375
2169,0.0,336.97265625
2172,0.0,343.8828125
2175,0.0,349.8984375
2178,46.9,350.9609375
2181,0.0,358.01953125
2184,0.0,365.08984375
2187,56.9,343.2890625
2190,0.0,337.3203125
2193,51.9,344.34375
2196,48.9,351.4609375
2199,1.0,352.5078125
2202,0.0,354.6484375
2205,0.0,360.23046875
2208,0.0,335.7109375
2211,50.9,342.7421875
2214,10.9,367.8359375
2217,38.0,353.16796875
2220,0.0,360.29296875
2223,0.0,360.3046875
2226,60.9,335.1171875
2229,0.0,342.2109375
2232,1.0,343.2578125
2235,0.0,350.51171875
2238,0.0,356.16015625
2241,0.0,368.015625
2244,5.9,352.19921875
2247,54.9,370.4765625
2250,0.0,371.5234375
2253,0.0,371.5703125
2256,48.9,372.6171875
2259,1.0,373.6640625
2262,1.0,374.7109375
2265,0.0,375.8046875
2268,0.0,369.890625
2271,8.0,335.9140625
2274,51.9,344.2265625
2277,0.0,350.55859375
2280,0.0,357.31640625
2283,0.0,368.41015625
2286,0.0,334.2265625
2289,0.0,335.2578125
2292,3.0,342.53515625
2295,8.9,355.73828125
2298,0.0,355.73828125
2301,0.0,355.73828125
2304,0.0,355.73828125
2307,0.0,355.73828125
2310,0.0,355.73828125
2313,0.0,355.73828125
2316,0.0,355.73828125
2319,0.0,355.73828125
2322,0.0,355.73828125
2325,0.0,355.73828125
2328,0.0,355.73828125
2331,0.0,355.73828125
2334,0.0,355.73828125
2337,0.0,355.73828125
2340,0.0,355.73828125
2343,0.0,355.73828125
2346,0.0,355.73828125
2349,0.0,355.73828125
2352,0.0,355.73828125
2355,0.0,355.73828125
2358,0.0,355.73828125
2361,0.0,355.73828125
2364,49.9,363.18359375
2367,50.9,351.6171875
2370,0.0,365.32421875
2373,0.0,365.1328125
2376,50.9,368.2421875
2379,2.0,374.73828125
2382,41.9,377.84765625
2385,4.0,383.765625
2388,1.0,388.05078125
2391,0.0,390.0703125
2394,14.9,408.98046875
2397,0.0,391.2265625
2400,45.7,393.3046875
2403,0.0,394.3515625
2406,8.9,374.48828125
2409,0.0,341.828125
2412,47.7,359.1953125
2415,22.0,365.10546875
2418,0.0,377.5859375
2421,51.7,368.94140625
2424,0.0,369.98828125
2427,0.0,371.03515625
2430,0.0,371.03515625
2433,0.0,371.03515625
2436,0.0,371.03515625
2439,0.0,371.03515625
2442,0.0,371.03515625
2445,0.0,371.03515625
2448,0.0,371.03515625
2451,0.0,371.03515625
2454,0.0,371.03515625
2457,0.0,371.03515625
2460,0.0,371.03515625
2463,0.0,371.03515625
2466,0.0,371.03515625
2469,0.0,371.03515625
2472,0.0,371.03515625
2475,0.0,371.03515625
2478,0.0,371.03515625
2481,0.0,371.03515625
2484,0.0,371.03515625
2487,0.0,371.03515625
2490,0.0,371.03515625
2493,0.0,371.03515625
2496,0.0,373.10546875
2499,1.0,373.10546875
2502,0.0,373.10546875
2505,47.9,373.171875
2508,0.0,374.21875
2511,0.0,374.25390625
2514,29.0,372.2265625
2517,0.0,333.14453125
2520,13.9,372.37890625
2523,0.0,349.5
2526,6.0,366.8828125
2529,11.9,335.47265625
2532,24.0,342.05859375
2535,2.0,342.05859375
2538,1.0,343.11328125
2541,29.8,350.203125
2544,1.0,362.96875
2547,4.0,371.83203125
2550,0.0,341.56640625
2553,38.8,356.33203125
2556,2.0,356.33203125
2559,0.0,369.1796875
2562,46.6,377.26171875
2565,9.9,389.9609375
2568,51.9,365.5234375
2571,34.8,366.5703125
2574,13.8,367.6328125
2577,1.0,368.6796875
2580,0.0,369.7265625
2583,2.0,370.7734375
2586,45.9,349.23046875
2589,40.7,350.27734375
2592,2.0,350.27734375
2595,52.9,358.12109375
2598,0.0,359.18359375
2601,50.9,360.25390625
2604,0.0,373.3359375
2607,56.6,343.69140625
2610,43.7,344.81640625
2613,2.0,344.81640625
2616,1.0,345.83203125
2619,1.0,352.0546875
2622,1.0,368.58984375
2625,0.0,375.59765625
2628,37.9,359.453125
2631,31.8,360.5
2634,0.0,361.5625
2637,53.7,362.625
2640,2.0,362.625
2643,55.9,364.71875
2646,3.0,364.71875
2649,40.0,343.453125
2652,52.7,349.80078125
2655,26.4,364.0703125
2658,0.0,373.765625
2661,20.0,392.43359375
2664,3.0,392.43359375
2667,28.4,342.87109375
2670,17.0,344.96484375
2673,4.0,344.96484375
2676,44.9,359.0390625
2679,11.8,383.01171875
2682,7.0,374.546875
2685,53.9,378.22265625
2688,0.0,341.58203125
2691,42.7,360.30859375
2694,2.0,360.30859375
2697,1.0,361.37109375
2700,34.0,361.7109375
2703,31.0,361.4921875
2706,11.8,361.5234375
2709,40.0,366.0859375
2712,38.8,378.86328125
2715,30.0,385.265625
2718,1.0,390.671875
2721,51.7,336.00390625
2724,41.9,342.2578125
2727,0.0,342.2890625
2730,0.0,348.73828125
2733,0.0,360.578125
2736,35.8,373.484375
2739,0.0,373.484375
2742,0.0,379.359375
2745,1.0,340.73828125
2748,1.0,352.56640625
2751,1.0,360.01953125
2754,0.0,361.06640625
2757,0.0,361.1875
2760,37.8,335.59765625
2763,2.0,335.59765625
2766,10.9,368.53515625
2769,56.9,366.8984375
2772,2.0,366.8984375
2775,0.0,372.41796875
2778,0.0,384.421875
2781,0.0,390.953125
2784,0.0,335.91015625
2787,56.9,342.3515625
2790,0.0,343.390625
2793,0.0,343.43359375
2796,2.0,343.43359375
2799,0.0,349.99609375
2802,0.0,363.09765625
2805,0.0,369.66796875
2808,0.0,363.69921875
2811,1.0,363.74609375
2814,56.9,377.33203125
2817,0.0,378.37890625
2820,45.9,379.42578125
2823,1.0,337.59765625
2826,0.0,344.015625
2829,0.0,345.09375
2832,4.0,346.15234375
2835,47.9,349.2734375
2838,0.0,342.2890625
2841,2.0,342.2890625
2844,24.0,343.4296875
2847,1.0,343.4296875
2850,2.0,344.47265625
2853,1.0,345.515625
2856,0.0,345.57421875
2859,0.0,346.63671875
2862,57.9,341.6953125
2865,31.8,342.7265625
2868,58.9,343.80078125
2871,1.0,344.84765625
2874,0.0,345.90625
2877,0.0,347.96875
2880,13.6,376.54296875
2883,1.0,355.44921875
2886,33.8,356.55859375
2889,17.0,357.65234375
2892,5.0,358.69921875
2895,14.9,382.6015625
2898,4.0,354.90234375
2901,0.0,355.96484375
2904,1.0,357.0
2907,0.0,358.08203125
2910,0.0,358.1015625
2913,0.0,335.08203125
2916,57.9,341.7421875
2919,1.0,341.7421875
2922,5.0,343.8203125
2925,60.9,350.71484375
2928,59.9,363.31640625
2931,0.0,359.34765625
2934,59.9,360.39453125
2937,11.9,389.265625
2940,43.9,376.1640625
2943,2.0,376.1640625
2946,60.9,395.70703125
2949,0.0,402.5703125
2952,4.0,397.6015625
2955,0.0,398.7265625
2958,18.4,426.5234375
2961,56.9,401.8203125
2964,1.0,401.8203125
2967,13.9,379.4375
2970,0.0,347.51953125
2973,0.0,356.31640625
2976,14.0,400.83984375
2979,0.0,371.09375
2982,0.0,384.85546875
2985,0.0,399.6328125
2988,15.0,373.3828125
2991,20.9,359.3671875
2994,47.0,365.8984375
2997,13.0,403.08203125
3000,0.0,374.34765625
3003,46.9,365.765625
3006,15.0,393.4453125
3009,16.0,405.0859375
3012,3.0,338.1484375
3015,0.0,373.5234375
3018,0.0,373.5234375
3021,0.0,373.5234375
3024,0.0,373.5234375
3027,0.0,373.5234375
3030,0.0,373.5234375
3033,0.0,373.5234375
3036,0.0,373.5234375
3039,0.0,373.5234375
3042,0.0,373.5234375
3045,0.0,373.5234375
3048,0.0,373.5234375
3051,0.0,373.5234375
3054,0.0,373.5234375
3057,0.0,373.5234375
3060,0.0,373.5234375
3063,0.0,373.5234375
3066,0.0,373.5234375
3069,0.0,373.5234375
3072,0.0,373.5234375
3075,0.0,373.5234375
3078,0.0,373.5234375
3081,46.0,346.9765625
3084,0.0,352.05859375
3087,0.0,365.015625
3090,0.0,372.03125
3093,18.0,395.23046875
3096,34.8,371.11328125
3099,38.8,372.17578125
3102,46.9,383.1953125
3105,1.0,383.1953125
3108,0.0,390.2421875
3111,33.0,397.29296875
3114,40.7,405.25390625
3117,2.0,405.25390625
3120,0.0,348.8046875
3123,0.0,355.625
3126,0.0,363.69140625
3129,0.0,364.73828125
3132,14.0,365.8046875
3135,2.0,391.44921875
3138,2.0,371.796875
3141,2.0,348.203125
3144,13.0,379.7109375
3147,0.0,362.2265625
